EICno,mzmed,rtmed,ACN_80_A1,ACN_80_A2,ACN_80_B1,ACN_80_B2,ACN_80_C1,ACN_80_C2,MeOH_80_A1,MeOH_80_A2,MeOH_80_B1,MeOH_80_B2,MeOH_80_C1,MeOH_80_C2
9583,436.397718,825.352,762.2058105,1065.105957,1236.47998,799.0333862,970.2321167,855.0446167,721.5336304,782.1030273,589.2522583,598.4515991,467.144165,690.369812
15602,598.1406674,825.455,6561.388672,4350.415039,3015.749512,2463.755371,2702.257813,2730.251953,2377.174072,1161.579956,1779.492432,1213.140747,1583.045044,1129.881958
6726,358.3079164,825.4735,610.0389404,566.3201904,595.2469482,434.8284912,553.09375,606.0114746,438.507019,448.4801331,460.6017151,419.4285583,671.9033203,884.8078003
9399,432.1397968,825.515,4416.705078,951.6801147,961.8754272,2501.605713,1052.337891,2845.950195,1841.664551,2002.002075,1498.258301,1098.618774,1153.478394,1187.316528
19609,730.4787089,825.515,1753.766357,2263.735596,2115.650635,2224.007324,3112.436279,2722.640137,672.0054932,739.2945557,670.350647,828.3184814,747.144043,593.3242798
19633,731.476748,825.5215,1978.377441,2018.916748,2469.604736,3049.661377,2821.872803,3224.324707,648.4719238,621.0014038,716.1877441,733.7265625,743.9415894,621.8681641
7619,386.0799387,825.5265,1824.348633,952.6951904,1143.048096,1228.804443,1991.480225,1610.279785,790.0212402,747.0010376,729.1260986,613.8756104,573.0913696,579.1027832
8711,416.1274175,825.555,1312.82666,1257.779663,1454.615845,1936.019653,1552.963745,2089.104492,450.9010315,262.5104065,416.6100464,533.0092773,669.1852417,402.0704956
9307,430.1427881,825.559,2007.140625,3078.418213,8718.459961,3845.160156,2904.927246,4705.729004,5981.908203,5438.742188,916.2362061,4821.921875,5247.433594,3706.690674
11148,477.1827839,825.595,3743,5226.74707,7506.078613,7790.024414,7221.414551,8132.913574,1033.430542,1113.615601,2186.328125,1664.1875,1862.417603,1776.870728
9352,431.1397001,825.62,1396.52417,1564.115356,5905.043457,2397.654053,2687.818848,2843.790283,4377.027344,3252.481445,4115.011719,3776.889893,4132.492676,694.3189087
11107,476.1857412,825.66,7406.62793,9497.660156,10418.17969,12453.84961,14288.01465,13329.92676,1853.64209,1997.001343,2909.021484,2526.656006,2972.09082,2385.538818
8662,415.1268514,825.67,2146.100342,3264.446045,3511.038574,3260.402832,3811.87915,4195.270508,699.7024536,637.420105,1064.2771,898.5861816,974.15625,1001.321228
9257,429.141249,825.6805,5682.245117,8674.257813,8577.030273,9159.795898,9556.043945,10233.61816,1397.014282,1982.117798,2044.747559,10696.55957,2324.25,8580.578125
11062,475.1846374,825.713,14995.70703,22694.16016,25318.21094,26042.71484,31284.20703,32485.70117,3823.255371,5250.407715,6419.578125,5572.810547,6722.269531,5585.578613
7575,385.0799653,825.715,4402.654785,4250.05127,4092.698486,2926.44751,3062.304199,2977.875244,1625.69751,2279.363281,1969.812866,1857.165894,1167.958984,1455.476318
8132,401.1113642,825.721,2028.024414,2874.919434,3581.876465,3851.92334,3633.196533,3921.26416,620.1432495,953.105896,1048.867188,800.9421387,1025.679565,874.0836792
14936,576.1091776,825.728,1738.981323,1651.551147,2018.311401,1535.932617,2002.077515,2570.874023,1429.112793,956.8995972,1099.525513,842.0360107,746.875,695.0776978
17084,646.9369652,825.75,1219.390625,1459.581665,2478.351807,1985.846191,1858.075195,2297.665771,740.0826416,643.0394897,692.1507568,479.5193787,851.222229,929.8736572
10097,449.1501938,825.758,4296.666992,2427.566406,2996.683594,2524.350586,2768.49707,3053.348389,1945.375,2155.687012,1685.400757,1582.840454,1357.223511,1554.728271
17461,656.5268153,825.768,1647.207764,1607.490601,877.3259888,1693.600464,1632.264771,1371.173706,2434.440186,1756.136475,1597.389038,1841.965088,1853.97522,1828.987549
9486,434.1383536,825.778,1044.716675,877.9462891,1132.904175,1448.228516,1256.339233,1678.951538,510.0144043,400.9063721,475.7847595,474.9346008,558.3977051,398.9527588
6037,337.3293204,825.7825,2707.862549,3476.272461,2204.866943,2134.986572,2943.592041,4149.462891,1331.831909,1498.022217,922.4082031,1316.002319,1150.675903,1296.272217
10063,448.1522313,825.785,10486.99805,9586.37793,7757.914551,4424.681152,4206.640625,5317.834473,4745.574219,3680.92334,3490.214844,1120.551025,3503.19165,3018.0896
16005,611.4499792,825.785,922.1901245,996.673584,778.0775146,1244.973389,1014.797791,1130.09375,747.2272339,697.8173828,632.1602783,833.2445679,748.7452393,597.4387817
13187,528.2099323,825.7945,1055.152222,1524.280518,1692.80481,1518.238525,1554.766846,1684.995972,391.7695007,482.0690918,406.0142822,510.4943237,661.3636475,555.6768188
9444,433.1370601,825.805,1917.249023,2939.869141,2763.897705,3370.633301,3282.040039,3386.105713,1890.365112,1221.921631,872.7206421,894.1829834,770.8393555,830.1732178
9533,435.1360486,825.864,694.8465576,710.2992554,864.3424072,1023.77594,1119.093018,932.3533936,440.750946,394.7164917,380.2347107,343.3600159,474.2051086,498.9054871
10027,447.1504047,825.891,34558.60938,9115.176758,20638.0625,11042.26172,11911.79199,12340.46191,10958.85156,12528.93555,12949.96777,8091.103027,9791.072266,8614.042969
14901,575.1081875,825.904,1532.911743,3147.411133,4035.062012,3950.009033,2075.033203,3819.014893,2387.588379,1589.391235,1736.23938,1918.239014,1437.479492,1340.407959
8171,402.1120369,825.905,1090.670776,1489.773926,1385.449097,1502.071777,1470.088867,1385.249146,528.0084839,470.5912781,452.9171143,556.5297852,646.4111938,495.4049683
23912,951.4950916,825.905,504.6987915,524.2800903,512.003479,619.3289795,756.1837158,572.1065674,234.96698,517.7042236,470.6570129,387.9796448,658.0418701,387.6219482
17155,648.9399436,825.9135,896.1135254,659.9766235,1004.197266,992.6015625,1196.631104,1042.642578,320.8788147,459.2856445,261.8601074,317.4604187,621.5025635,638.1395874
11190,478.183951,825.9305,1848.42981,2069.610107,2998.779297,3013.575439,2790.268555,3200.693848,907.8485107,1014.125,854.6635742,1052.302612,932.9284058,901.6391602
7641,386.3494968,825.9425,7434.195313,11952.32617,10677.33008,8783.011719,9294.209961,10052.89551,4679.808105,5684.203125,7155.030273,4647.0625,7917.250488,6390.606934
11922,498.1665494,825.968,1070.463379,2177.171875,2310.347168,2622.573242,2181.627686,2544.543213,631.8864746,847.8231201,587.8536377,624.7253418,703.1858521,506.2207031
11873,497.1653078,825.977,1861.622314,3567.181152,4393.175293,6303.659668,4773.813477,6280.240723,1147.704102,1203.915527,1566.458496,1236.039673,1285.419556,1581.04895
8751,417.122456,826.014,1050.308472,1092.244141,1044.205078,875.4002686,946.3490601,1367.69812,416.3121948,516.5759888,474.2826538,518.9058228,465.7584229,583.8855591
5998,336.3260338,826.0175,10414.02734,9272.614258,8335.324219,5725.302246,9804.865234,16427.91016,4458.472168,4419.338867,3624.448242,3523.89917,3258.199219,4209.204102
10136,450.1510315,826.034,923.5334473,926.6810303,1059.981567,909.1657104,906.024292,1142.158447,750.7451782,653.3045654,619.767334,568.5160522,467.3266602,913.3518066
13126,526.3141953,826.04,3167.9104,4027.530518,3522.772705,4551.787109,3583.935791,9484.169922,1981.783203,1907.661865,2202.32666,1524.723389,3543.015869,3433.536377
23599,920.6848263,826.066,846.2893066,660.1447144,778.9121094,744.0012817,969.1583862,719.4991455,498.5892944,460.0521851,377.3379517,453.697876,390.7980652,414.2000122
17142,648.4868483,826.134,1137.255737,1796.506348,2062.721924,2694.97168,1922.075317,2399.645508,445.259613,579.460083,560.2194824,600.8768921,762.2485352,413.1271057
8859,419.1213944,826.148,1597.357544,1879.273682,2356.380615,2516.940674,2607.127686,3868.979004,535.0910034,554.7620239,532.4767456,661.4066772,791.9847412,865.1455688
16169,616.1109019,826.1615,616.0192261,963.6674805,929.5625,1076.406372,1021.145264,1361.375977,252.6486511,452.3360596,388.182251,370.5600281,336.5882263,375.0132446
13443,535.1518953,826.168,37029.25,24209.80664,22004.56641,19369.45117,19591.4668,21471.23633,21598.59375,14509.60156,15510.77734,13087.22461,10708.86719,10963.41992
11241,479.1818253,826.1835,1472.875,1648.107544,1648.474121,1950.474976,1665.299194,1734.187622,1779.746338,1554.328125,810.5128174,2309.617432,1792.988403,1986.067261
17119,647.9376609,826.252,1266.906372,1586.480591,1762.31189,1795.001099,2657.661621,1690.090942,418.0198059,677.4990845,726.8294678,773.7163086,544.8765259,484.6864014
11964,499.1654442,826.2625,996.843811,1585.082031,1722.128052,1570.881714,1803.905762,1760.427368,547.9251709,536.0750122,614.3010254,633.9003906,698.6015015,645.0270996
7603,385.3459669,826.2775,25499.39648,37467.25391,40479.85938,27718.98633,38599.78516,33646.86328,15418.15137,17783.88086,20202.29492,16594.07422,23005.19531,24071.64844
13971,549.3213457,826.293,803.0198975,652.8643188,689.7636108,580.9298706,612.0983276,647.3683472,527.1038208,423.1561279,381.125,439.8429871,604.1069336,459.2141113
14677,568.4772674,826.302,1927.444458,1365.991821,1778.914185,1056.71106,1560.000366,1181.963013,622.8068237,622.9616089,875.4624634,615.1448975,437.7894592,731.9281616
22400,839.6043954,826.303,3886.395264,4705.358887,6145.645996,5696.438965,7023.137207,5650.378906,1209.832642,1300.546875,2156.916016,1869.268066,2037.28418,1914.251465
19083,710.5104843,826.342,2334.565186,1582.065186,1640.124634,1896.960327,1429.216797,1767.779419,672.1730957,754.4801636,907.2462769,867.7692261,742.3742065,722.1098022
24044,964.7120294,826.398,862.0140381,821.7617188,738.7112427,816.4727173,760.9725952,753.6776733,451.5922241,322.0354919,573.8264771,413.8206177,337.1936646,331.8642883
13029,524.4521442,826.415,1691.243408,1718.356934,1825.817261,1510.834839,1601.281006,1332.438354,637.5404663,622.2316284,577.1365967,431.0947266,415.9084167,804.3950806
6536,353.3392124,826.423,4066.595703,2408.410156,2305.094971,2096.449219,3187.197266,2563.364502,1920.295898,1905.813843,1531.25354,1379.862061,1604.612793,1631.687256
8927,420.1220099,826.424,1127.865601,792.1405029,1075.427856,1229.125732,1093.164917,1133.520996,299.5226135,388.0458374,299.2539673,341.1665344,348.8287964,324.1271973
19546,728.1340126,826.4365,13120.12305,6755.033691,5817.008301,1954.069214,4638.349609,4307.65332,6244.590332,5289.835938,5565.440918,3751.69458,3692.407715,4339.39209
10624,463.1653152,826.459,1088.711548,1154.185669,1609.304565,1611.00293,1430.527832,1759.275879,2393.573975,1798.256348,408.8128967,1702.902344,1713.000122,1883.87439
21953,819.3661683,826.463,575.822876,695.1008301,1058.406616,771.5767212,764.4378052,882.2363281,236.9414825,242.1004028,360.1434326,383.0916138,355.3115234,413.6800232
11290,480.4249541,826.4815,1150.309082,1878.778198,2019.011108,1080.956421,1007.612305,1121,417.5036621,459.0413513,452.2612915,600.0002441,662.1271973,478.1212463
19120,712.5097623,826.4855,947.7999878,1136.321899,1191.004761,1339.573853,1346.921265,1213.007202,396.125,502.8468933,488.0891418,445.0253296,530.2294922,467.4852295
14464,562.9015893,826.495,563.6650391,479.0044556,797.7283936,463.6871338,705.7602539,570.8513794,528.6400146,353.8463745,328.5791931,250.3090973,296.25,287.9308167
13397,534.1551924,826.541,55148.84766,31277.06055,29927.66016,25042.88281,28005.92578,29754.98438,27718.03516,18876.14844,22854.45313,16408.04102,14700.74609,18825.51367
22372,837.60492,826.564,54576.32031,65799.88281,90107.21875,93383.6875,84622.61719,95511.40625,5783.100098,26029.62891,23629.71094,26197.2168,16353.56836,24968
5972,335.3299591,826.59,535.3499146,940.1635742,1330.449585,1004.178223,730.6654053,968.1205444,859.3616943,600.0072632,644.612915,629.1292725,592.3306274,478.2784729
12725,518.3749411,826.6125,808.2653198,906.3047485,1260.877075,795.6932373,967.647583,784.0018311,475.75,418.4979553,412.5372925,516.888916,505.0833435,418.0278931
18262,683.5273678,826.6335,1448.728516,1720.777832,1951.97229,1438.702515,1494.611328,1645.363159,1511.219482,1479.458252,1281.845703,1828.12146,641.25,1244.955444
17821,670.1003008,826.681,5070.995605,3642.630127,3663.841064,3539.460938,3926.089111,3453.67041,3612.638428,2808.088379,2526.582275,2501.740967,2059.859619,1953.136353
22779,861.6662492,826.701,2941.032959,4103.699219,5576.661133,5459.342773,3845.095459,5142.697754,677.1639404,1038.637451,893.1593628,1338.080444,1083.382813,1006.435242
13359,533.1545311,826.726,102909.0938,62492.58203,66619.02344,48653.28906,50720.12891,52470.83203,58802.66016,42377.60547,40347.625,36196.55469,26637.56641,28005.51953
16044,612.5035837,826.735,1446.992798,1221.140503,1304.286621,1137.403198,1244.252563,950.4141235,853.8933716,601.1831665,672.0430298,542.3579102,566.1689453,453.2912598
22348,836.6016299,826.7765,111553.6719,140075.8906,192586.3281,199154.375,184336.9844,209556.5938,33503.08594,49322.34375,49845.69922,56189.20703,64786.42188,27188.12305
6068,338.2839563,826.786,1603.763306,1531.28418,1510.122437,1827.685059,1468.619141,1819.066895,1669.271851,1691.797607,1671.022827,1448.633911,1296.055542,1802.086914
5146,311.0546681,826.789,1591.011597,1866.914917,2322.206543,9900.212891,10908.11426,11127.16797,8414.240234,6190.005371,8497.731445,5466.755859,5664.319824,5426.345703
9227,428.4357409,826.855,795.5407715,916.4176025,790.4708252,1215.699829,1002.161743,1147.745361,1564.382813,1504.484009,1384.531982,1351.790405,1529.104614,1279.10083
18621,695.0628694,826.9135,813.1052856,938.0264893,1080.199097,1043.703491,1264.133057,1243.66272,807.7679443,549.9290771,423.7678528,521.5217285,451.243103,450.4301147
14453,562.4040198,826.9695,1021.606506,1464.332764,1648.12561,2635.953369,2220.725342,1936.931885,440.8892822,448.4450073,664.7750854,383.25,426.1322937,406.2250061
20398,759.8524716,827.023,1520.28125,809.4613647,976.5609741,1286.543457,705.3196411,980.6229248,351.480072,334.5141907,437.3809509,405.3093872,427.3336182,402.2972717
10542,461.1662476,827.027,2824.469727,4258.395508,5326.466309,4290.196777,5850.877441,6345.155273,857.755127,1317.143066,1114.775391,1084.920288,1285.731079,1280.06958
18659,696.0630843,827.029,548.2704468,709.6914063,718.1502686,678.0855713,829.2237549,804.8480835,545.2921753,414.8726501,416.5587158,352.2636719,452.6212463,282.065979
18689,697.0616712,827.034,1413.740723,1407.626953,1601.743896,1687.947998,1572.02002,2058.112549,1328.121948,880.6466064,566.9822998,583.850769,396.0224915,564.0148926
21922,818.3712936,827.055,586.0037842,909.9416504,1043.320068,1098.268921,1057.810059,1205.108643,357.125,377.0174561,287.8226318,483.3990173,358.6686401,521.7313232
10578,462.1679029,827.062,998.0420532,2037.11145,2464.385742,2195.125977,2391.767334,2513.203125,480.1600647,624.5,559.9271851,778.1747437,940.5202026,536.1409912
19103,711.507122,827.099,1850.746338,1941.11084,2646.17041,2353.828369,2008.804688,2015.910278,1093.714722,769.3153076,732.7841187,555.0317383,549.1367798,684.5806274
18793,700.5555367,827.1055,1052.192139,956.9596558,1157.151001,652.0681152,614.4865723,980.7067261,616.1821899,501.9338989,538.9224854,328.2359619,452.6802368,447.4837036
18717,698.0625864,827.246,987.0047607,1148.380127,1000.928284,1260.214233,1060.817627,1022.472168,887.3634033,586.0938721,490.0803223,436.1358032,345.125885,431.4105225
18746,699.0588536,827.2535,1003.878235,954.7432251,1091.883301,1109.89856,1044.0448,1226.522095,745.4043579,716.4950562,648.5335083,413.2250061,461.4971924,509.3422546
15151,582.2070213,827.275,20234.52148,14237.87402,13178.3916,11671.18359,14041.01172,13381.72656,14545.11328,9114.69043,10843.21094,10076.47852,7190.001465,8192.681641
12531,513.1809757,827.2775,972.5665894,1215.834839,1344.241577,1335.950195,1571.958618,1340.398071,495.7778625,512.7697144,712.2199097,657.430603,566.5560913,482.7867737
21815,815.3735461,827.3,1849.482422,1834.506226,2668.166016,3160.164795,2270.881104,3621.872559,957.3382568,608.6101685,572.8181763,909.7988281,976.4800415,932.2741699
21738,813.3728323,827.318,1024.542603,1386.366943,1965.903198,2108.01123,2261.046143,2042.818604,699.2739258,581.5587158,797.6963501,493.002533,635.8099365,571.2104492
21855,816.3745836,827.318,734.9926147,1153.762085,2006.662354,1407.595581,1677.137451,1698.899414,419.2996521,655.1499634,520.8131714,487.1088562,534.8347168,524.9429321
22182,829.5422017,827.388,15594.35645,22500.89258,26895.8418,30468.58789,29076.38086,32285.4375,3980.35083,7557.776855,7304.732422,6759.041016,8235.3125,7355.492676
11472,485.3801493,827.391,2312.402832,1660.430176,1570.861694,1557.37915,1465.56897,1308.180176,870.1395264,675.4400024,785.2227783,785.6153564,555.5142822,875.8223877
8899,419.3677846,827.428,7341.924805,4662.693359,2813.276367,2591.162598,2459.291504,2296.447021,3488.209961,3194.529785,1304.964478,1411.785278,749.4089966,900.0169067
22390,838.6036849,827.434,11959.44922,19844.21289,25195.12305,27024.79883,24724.06836,27749.88281,5208.124512,7255.310547,6671.063477,8275.981445,8368,7828.44043
23253,892.3567416,827.456,3027.690186,2740.619873,2772.938477,2217.426025,2242.051025,2614.66748,2830.536865,1962.218872,1894.633667,1674.671631,1664.306152,1599.568481
21893,817.3700273,827.465,1239.111084,1230.980225,1785.440063,1838.889404,1992.000244,2087.857666,502.5568237,546.3358765,547.1559448,574.2801514,765.5306396,528.288269
21775,814.3736645,827.467,938.3018188,1018.178345,1646.360718,1338.230103,1179.674805,1212.359619,369.6620789,552.4122314,421.0258484,387.5800781,491.0351257,437.7211609
10192,451.7619113,827.478,586.4597778,1180.707275,762.0008545,924.1334229,967.8303223,793.0021973,509.234375,545.5153198,338.9881897,450.6277161,389.4777222,367.9012756
18773,700.0583406,827.504,646.3486938,595.3991699,648.0345459,561.5149536,886.0343628,581.2115479,673.25,444.248291,293.1761169,244.4150696,364.065979,286.2457581
19051,709.5066534,827.57,3074.805908,2517.042969,3380.036377,3301.879639,3021.008545,1100.531006,1197.165283,1159.789429,996.6755981,907.2611084,823.9400635,858.6447144
